player_name,primary_position,primary_competition,sub_group,fm_role,total_events,role_fit_score,role_fit_rank,pass_completion_rate_adj,pressure_pass_rate_adj,broad_position,avg_carry_dist_adj,avg_pass_length_adj,progressive_pass_rate_adj,duel_win_rate_adj,duel_per_100_adj,under_pressure_rate_adj,switch_rate_adj,cross_rate_adj,final_third_rate_adj,dribble_success_rate_adj,carry_per_100_adj,shot_assist_rate_adj,shot_per_100_adj,avg_xg_per_shot_adj,dribble_per_100_adj,shot_on_target_rate_adj
Jessica Fishlock,Right Center Midfield,FA Women's Super League,,,2108,42.7,31,,,Midfielder,,,0.3912400260571116,,,,,,0.2371859191581501,,,0.0366926067537926,,,,
Claus Jensen,Left Center Midfield,Premier League,,,203,41.7,32,,,Midfielder,,,0.3245802878603929,,,,,,0.2699607267410401,,,0.0435730825539834,,,,
James Ward-Prowse,Right Center Midfield,Premier League,,,1439,41.6,33,,,Midfielder,,,0.3427189880270382,,,,,,0.285844773201876,,,0.0339268833487533,,,,
Mark van Bommel,Right Center Midfield,La Liga,,,752,41.5,34,,,Midfielder,,,0.3708037006601831,,,,,,0.2694374461842035,,,0.0300343046233626,,,,
Alfredo Kulembe Ribeiro,Right Center Midfield,African Cup of Nations,,,345,41.4,35,,,Midfielder,,,0.3153244153801535,,,,,,0.2484487057481453,,,0.0512306224808061,,,,
Amandine Henry,Right Center Midfield,Women's World Cup,,,488,41.1,36,,,Midfielder,,,0.3583421599190669,,,,,,0.2893177286191652,,,0.0268224234745753,,,,
Emil Hallfreðsson,Left Center Midfield,Serie A,,,1976,40.8,37,,,Midfielder,,,0.3537393373577014,,,,,,0.2965520950879265,,,0.0252469812919923,,,,
Renaud Cohade,Left Center Midfield,Ligue 1,,,1328,40.0,38,,,Midfielder,,,0.3369546444610687,,,,,,0.3139768344411466,,,0.022776440343578,,,,
Thomas Mangani,Left Center Midfield,Ligue 1,,,3227,39.2,39,,,Midfielder,,,0.4002170924614771,,,,,,0.2001628085825215,,,0.0336245760146598,,,,
Lamine Camara,Right Center Midfield,African Cup of Nations,,,254,39.1,40,,,Midfielder,,,0.2270699646636967,,,,,,0.3698568992891701,,,0.0356712072253422,,,,
Alessandro Frara,Left Center Midfield,Serie A,,,820,38.6,41,,,Midfielder,,,0.410285861610239,,,,,,0.2558416181451004,,,0.0138101547103996,,,,
Sergio Fernando Peña Flores,Right Center Midfield,Copa America,,,252,38.5,42,,,Midfielder,,,0.3783187519028848,,,,,,0.2321046882935651,,,0.028998205898371,,,,
Katie Zelem,Left Center Midfield,FA Women's Super League,,,3197,38.4,43,,,Midfielder,,,0.3583860965362882,,,,,,0.2450833550251483,,,0.0307552775071803,,,,
Amos Youga,Right Center Midfield,Ligue 1,,,1101,38.0,44,,,Midfielder,,,0.4287241709685556,,,,,,0.2166891824708677,,,0.0176014099914938,,,,
Clément Grenier,Left Center Midfield,Ligue 1,,,1511,37.3,45,,,Midfielder,,,0.3566549234222088,,,,,,0.2672965660479179,,,0.0218862155167573,,,,
Sophie Schmidt,Left Center Midfield,Women's World Cup,,,666,37.2,46,,,Midfielder,,,0.4293293935749662,,,,,,0.1794681249171024,,,0.0250165082503692,,,,
Yesenia López,Right Center Midfield,Women's World Cup,,,207,36.8,47,,,Midfielder,,,0.4334025996903551,,,,,,0.1943525745841608,,,0.0185719150130073,,,,
Davide Biondini,Right Center Midfield,Serie A,,,973,36.7,48,,,Midfielder,,,0.374629368013357,,,,,,0.2782102041125633,,,0.0118918292649653,,,,
Jordan Veretout,Right Center Midfield,Premier League,,,2371,36.3,49,,,Midfielder,,,0.2946979606154643,,,,,,0.2904463566741606,,,0.0297649628608608,,,,
Amir Derviševič,Left Center Midfield,Indian Super league,,,484,36.3,49,,,Midfielder,,,0.4294953359907963,,,,,,0.1488468464036856,,,0.0308403368970658,,,,
Valentina Cernoia,Left Center Midfield,Women's World Cup,,,422,36.1,51,,,Midfielder,,,0.3575323652598555,,,,,,0.228512429885578,,,0.0284227319677788,,,,
Oscar Hiljemark,Right Center Midfield,Serie A,,,2364,36.0,52,,,Midfielder,,,0.278334386952751,,,,,,0.3200857682008141,,,0.0254926815376926,,,,
Sergi Darder Moll,Left Center Midfield,Ligue 1,,,2370,35.8,53,,,Midfielder,,,0.3408040029013287,,,,,,0.2607239494835949,,,0.0233787209158635,,,,
Matteo Fedele,Left Center Midfield,Serie A,,,450,35.8,53,,,Midfielder,,,0.3191295062876933,,,,,,0.2463294230231492,,,0.0336181843534609,,,,
Răzvan Gabriel Marin,Right Center Midfield,UEFA Euro,,,227,35.8,53,,,Midfielder,,,0.3625509750078891,,,,,,0.2543523786673928,,,0.019178901302161,,,,
Daniel Wass,Right Center Midfield,La Liga,,,3987,35.7,56,,,Midfielder,,,0.3271817703291126,,,,,,0.2805076664212504,,,0.02162774240995,,,,
Luca Cigarini,Left Center Midfield,Serie A,,,2289,35.3,57,,,Midfielder,,,0.3738083574267214,,,,,,0.2287933810834375,,,0.0215299775749886,,,,
Darren Fletcher,Right Center Midfield,Premier League,,,3008,35.3,57,,,Midfielder,,,0.402902879936224,,,,,,0.21629431336718,,,0.0165261532248137,,,,
Laura Coombs,Left Center Midfield,FA Women's Super League,,,2616,34.5,59,,,Midfielder,,,0.3090034784700403,,,,,,0.2842920359463866,,,0.0221184561114262,,,,
Aaron Mooy,Left Center Midfield,FIFA World Cup,,,749,34.5,59,,,Midfielder,,,0.3533630419009331,,,,,,0.2131668777758383,,,0.028913686623236,,,,
Gaku Shibasaki,Right Center Midfield,FIFA World Cup,,,528,34.1,61,,,Midfielder,,,0.3561653294826324,,,,,,0.2073232276564872,,,0.0284561702833667,,,,
Ashley Westwood,Right Center Midfield,Premier League,,,3091,34.1,61,,,Midfielder,,,0.3748248318577625,,,,,,0.2035929308358777,,,0.024307536542722,,,,
Yann Gérard M''Vila,Right Center Midfield,Premier League,,,3340,33.7,63,,,Midfielder,,,0.4094454428315455,,,,,,0.1629889559968143,,,0.0243718021491608,,,,
Alejandro Granell Nogué,Left Center Midfield,La Liga,,,275,33.4,64,,,Midfielder,,,0.3644619854474407,,,,,,0.2137652991822692,,,0.0223652536684183,,,,
Jorge Luis Burruchaga,Left Center Midfield,FIFA World Cup,,,393,33.3,65,,,Midfielder,,,0.3032272952945983,,,,,,0.2985937573812154,,,0.0160630078902044,,,,
Christine Nairn,Left Center Midfield,NWSL,,,279,32.9,66,,,Midfielder,,,0.3966774739762408,,,,,,0.2663261835001635,,,-0.0027523233773832,,,,
Abraham González Casanova,Left Center Midfield,La Liga,,,1094,32.9,66,,,Midfielder,,,0.3099409299407072,,,,,,0.2432185150705857,,,0.0282199433579891,,,,
Jonjo Shelvey,Left Center Midfield,Premier League,,,2976,32.5,68,,,Midfielder,,,0.3887078286097922,,,,,,0.16939429048912,,,0.0249517435059932,,,,
Sebastian Larsson,Right Center Midfield,Premier League,,,988,32.2,69,,,Midfielder,,,0.3198562101086929,,,,,,0.2433557527676451,,,0.0231572433531649,,,,
Esteban Félix Granero Molina,Right Center Midfield,La Liga,,,1424,32.0,70,,,Midfielder,,,0.2992335985514793,,,,,,0.2517019692537708,,,0.0261003715580767,,,,
Marc Roca Junqué,Left Center Midfield,La Liga,,,367,31.8,71,,,Midfielder,,,0.4248960182154775,,,,,,0.1545431044832353,,,0.0165446155540176,,,,
Sylvain Legwinski,Center Midfield,Premier League,,,206,31.5,72,,,Midfielder,,,0.3614800622722524,,,,,,0.173566829376269,,,0.0285070174556914,,,,
Danny Drinkwater,Left Center Midfield,Premier League,,,3729,31.5,72,,,Midfielder,,,0.3801716510572991,,,,,,0.1955631479186826,,,0.0171936874015842,,,,
Daniel Parejo Muñoz,Right Center Midfield,La Liga,,,4991,31.5,72,,,Midfielder,,,0.3543723959225237,,,,,,0.2062820110818703,,,0.0214984319429585,,,,
Vladimir Koman Jr.,Right Center Midfield,Indian Super league,,,1690,31.0,75,,,Midfielder,,,0.2913086153976046,,,,,,0.2305647788209187,,,0.0310011972702619,,,,
Charles Diers,Left Center Midfield,Ligue 1,,,365,30.9,76,,,Midfielder,,,0.3615308276626468,,,,,,0.1885951708002818,,,0.0224723897970286,,,,
Danilo Cataldi,Right Center Midfield,Serie A,,,1655,30.5,77,,,Midfielder,,,0.3498890853871487,,,,,,0.2062690000624241,,,0.0197022313863402,,,,
Pape Gueye,Left Center Midfield,African Cup of Nations,,,560,30.5,77,,,Midfielder,,,0.3406197966905724,,,,,,0.235534627073197,,,0.014245302036839,,,,
Megan Connolly,Left Center Midfield,FA Women's Super League,,,1894,29.6,79,,,Midfielder,,,0.3739252706207448,,,,,,0.1814596568577468,,,0.0168968056082682,,,,
Mbark Boussoufa,Left Center Midfield,FIFA World Cup,,,248,29.1,80,,,Midfielder,,,0.3011133786768649,,,,,,0.2266902853299965,,,0.0235791558643676,,,,
Aleix García Serrano,Right Center Midfield,La Liga,,,250,29.0,81,,,Midfielder,,,0.3270434443501105,,,,,,0.1981289355459056,,,0.0236265528065306,,,,
Jordan Brian Henderson,Right Center Midfield,Premier League,,,3051,28.6,82,,,Midfielder,,,0.3359465192540278,,,,,,0.2212179257858498,,,0.0137146673907041,,,,
Danielle Buet,Right Center Midfield,FA Women's Super League,,,2900,28.4,83,,,Midfielder,,,0.4000232653802381,,,,,,0.1303829354507628,,,0.0199114545893562,,,,
José Antonio Delgado Villar,Right Center Midfield,La Liga,,,244,28.3,84,,,Midfielder,,,0.3843849419901156,,,,,,0.1822600830868892,,,0.0097855016520466,,,,
Elise Bussaglia,Left Center Midfield,Women's World Cup,,,387,28.2,85,,,Midfielder,,,0.3849488060909304,,,,,,0.1513237014238417,,,0.0176729578033705,,,,
Rhiannon Roberts,Right Center Midfield,FA Women's Super League,,,1191,27.4,86,,,Midfielder,,,0.4338727143115665,,,,,,0.127362002592255,,,0.0081917633662961,,,,
Tugay Kerimoğlu,Right Center Midfield,Premier League,,,244,27.3,87,,,Midfielder,,,0.448845932815693,,,,,,0.1112956213546233,,,0.0078770416855287,,,,
David Alberto Guzmán Pérez,Left Center Midfield,FIFA World Cup,,,211,24.7,88,,,Midfielder,,,0.3677676330056677,,,,,,0.1335852555180411,,,0.016938555107215,,,,
Nuno Ricardo de Oliveira Ribeiro,Right Center Midfield,La Liga,,,247,23.4,89,,,Midfielder,,,0.375837933443107,,,,,,0.1396835914163509,,,0.0089308007973457,,,,
Miguel Alfonso Herrero Javaloyas,Right Center Midfield,La Liga,,,503,21.2,90,,,Midfielder,,,0.2774820908124552,,,,,,0.1612223749097227,,,0.0241392564638167,,,,
Ella Jade Mastrantonio,Left Center Midfield,FA Women's Super League,,,705,19.8,91,,,Midfielder,,,0.3208731696371242,,,,,,0.139006070691653,,,0.0134893011057798,,,,
Darron Gibson,Left Center Midfield,Premier League,,,322,17.2,92,,,Midfielder,,,0.3416268493254231,,,,,,0.0743085528279967,,,0.0174187868204942,,,,
Rubén Alcaraz Jiménez,Left Center Midfield,La Liga,,,331,16.4,93,,,Midfielder,,,0.2853401958865459,,,,,,0.1611863373585944,,,0.0071208460462145,,,,
Greg Stewart,Center Attacking Midfield,Indian Super league,,,1866,67.3,1,,,Midfielder,,,0.3135533070052891,,,,,,0.578406252212726,,,0.0673509277554828,,,,
Emre Çolak,Center Attacking Midfield,La Liga,,,253,60.8,2,,,Midfielder,,,0.3138031939890127,,,,,,0.3421447458225854,,,0.1060772027824574,,,,
Musa Barrow,Center Attacking Midfield,African Cup of Nations,,,237,59.7,3,,,Midfielder,,,0.3903723832852643,,,,,,0.4160876710756082,,,0.0600392741466006,,,,
Antionette Oyedupe Payne,Center Attacking Midfield,Women's World Cup,,,233,59.0,4,,,Midfielder,,,0.335014943657068,,,,,,0.3653836541802712,,,0.0884401535705663,,,,
Diego Nicolás De La Cruz Arcosa,Center Attacking Midfield,Copa America,,,371,58.9,5,,,Midfielder,,,0.3291447219374602,,,,,,0.4801579976676292,,,0.0629590203432423,,,,
Zlatko Junuzović,Center Attacking Midfield,1. Bundesliga,,,2050,58.7,6,,,Midfielder,,,0.3865450023183707,,,,,,0.395756421152479,,,0.0632849039714184,,,,
Eduardo García Martín,Center Attacking Midfield,Indian Super league,,,571,57.3,7,,,Midfielder,,,0.3592756071455416,,,,,,0.4481079657969495,,,0.0562961573739242,,,,
Karólína Lea Vilhjálmsdóttir,Center Attacking Midfield,UEFA Women's Euro,,,374,55.8,8,,,Midfielder,,,0.462726467848742,,,,,,0.3420620385297551,,,0.0429234706197297,,,,
Mario Vrančić,Center Attacking Midfield,1. Bundesliga,,,651,54.5,9,,,Midfielder,,,0.4007401331070045,,,,,,0.4233005371466343,,,0.0406501784394146,,,,
Julio César Enciso Espínola,Center Attacking Midfield,Copa America,,,267,52.9,10,,,Midfielder,,,0.328670563568565,,,,,,0.5269593342718066,,,0.0358371616424362,,,,
Alessandro Diamanti,Center Attacking Midfield,Serie A,,,1351,52.3,11,,,Midfielder,,,0.4045317711288586,,,,,,0.431185085495392,,,0.0316546047208923,,,,
Simone Verdi,Center Attacking Midfield,Serie A,,,457,51.9,12,,,Midfielder,,,0.3182955165735665,,,,,,0.4677298606599107,,,0.0505759752073737,,,,
Giorgian Daniel De Arrascaeta Benedetti,Center Attacking Midfield,FIFA World Cup,,,354,50.7,13,,,Midfielder,,,0.2995282620873684,,,,,,0.4839346811747204,,,0.0498587203744414,,,,
Mathieu Valbuena,Center Attacking Midfield,Ligue 1,,,2671,50.2,14,,,Midfielder,,,0.2670716744885382,,,,,,0.5193111819397145,,,0.0508097388120288,,,,
Kevin De Bruyne,Center Attacking Midfield,Premier League,,,4614,49.8,15,,,Midfielder,,,0.2865244558022729,,,,,,0.4814289291065117,,,0.0521714869278412,,,,
Miloš Jojić,Center Attacking Midfield,1. Bundesliga,,,465,49.2,16,,,Midfielder,,,0.269490973499636,,,,,,0.4392759595736696,,,0.0664267012308627,,,,
Yusuf Yazıcı,Center Attacking Midfield,UEFA Euro,,,242,49.1,17,,,Midfielder,,,0.2899406088195413,,,,,,0.3255651066682666,,,0.0863003629190355,,,,
Fabian Rieder,Right Attacking Midfield,UEFA Euro,,,240,48.8,18,,,Midfielder,,,0.3609691970895088,,,,,,0.4365843904148231,,,0.0353130360696397,,,,
Hugo Adnan Boumous,Center Attacking Midfield,Indian Super league,,,1490,48.4,19,,,Midfielder,,,0.3364049517223497,,,,,,0.4020472457602778,,,0.0507904240941312,,,,
Ryad Boudebouz,Center Attacking Midfield,Ligue 1,,,4557,47.6,20,,,Midfielder,,,0.3311011014704861,,,,,,0.4123124084686589,,,0.0479826841227679,,,,
Valter Birsa,Center Attacking Midfield,Serie A,,,2205,47.0,21,,,Midfielder,,,0.3365668968950576,,,,,,0.4049235273315392,,,0.046279103987701,,,,
Marta Vieira da Silva,Center Attacking Midfield,NWSL,,,830,46.0,22,,,Midfielder,,,0.1921904978386355,,,,,,0.4963041599219798,,,0.0697865367262437,,,,
José Javier Barkero Saludes,Center Attacking Midfield,La Liga,,,247,44.5,23,,,Midfielder,,,0.4287225488277224,,,,,,0.3056754942503591,,,0.032488493105038,,,,
María Catalina Usme Pineda,Center Attacking Midfield,Women's World Cup,,,434,44.2,24,,,Midfielder,,,0.3681960067799916,,,,,,0.3119531444988963,,,0.0503172299825264,,,,
Alexandru Iulian Maxim,Center Attacking Midfield,1. Bundesliga,,,1225,43.9,25,,,Midfielder,,,0.287616754783312,,,,,,0.4426553758563117,,,0.0451111272837098,,,,
Francisco Javier Yeste Navarro,Center Attacking Midfield,La Liga,,,474,43.9,25,,,Midfielder,,,0.3204406558236072,,,,,,0.3223652224657368,,,0.0629668881667664,,,,
Francisco José Sota Bernard,Center Attacking Midfield,Indian Super league,,,259,43.9,25,,,Midfielder,,,0.3450375648763535,,,,,,0.3416497437520375,,,0.0499557791759264,,,,
Chaouki Ben Saada,Center Attacking Midfield,Ligue 1,,,1078,43.2,28,,,Midfielder,,,0.3831189934136627,,,,,,0.357451754529664,,,0.0318905127293631,,,,
Fara Williams,Center Attacking Midfield,FA Women's Super League,,,4055,42.6,29,,,Midfielder,,,0.3312731821767023,,,,,,0.40486994595291,,,0.0360056809295988,,,,
Marta Alexandra Cox Villarreal,Center Attacking Midfield,Women's World Cup,,,220,42.5,30,,,Midfielder,,,0.3706390417811661,,,,,,0.2917394871884647,,,0.0496594897899025,,,,
Francisco Javier Hernández González,Center Attacking Midfield,Indian Super league,,,1263,41.8,31,,,Midfielder,,,0.3078324832066621,,,,,,0.3883608593467635,,,0.0456000622975235,,,,
Aleksandr Golovin,Center Attacking Midfield,FIFA World Cup,,,650,39.9,32,,,Midfielder,,,0.2755349876022905,,,,,,0.471653064486324,,,0.0314476232748197,,,,
Mason Mount,Center Attacking Midfield,UEFA Euro,,,531,39.8,33,,,Midfielder,,,0.2420306195033019,,,,,,0.4985429591530528,,,0.03598652744895,,,,
Valentin Eysseric,Center Attacking Midfield,Ligue 1,,,1899,39.7,34,,,Midfielder,,,0.2743826877361727,,,,,,0.4270479974502129,,,0.0418609017923506,,,,
Christian Dannemann Eriksen,Center Attacking Midfield,Premier League,,,5235,39.6,35,,,Midfielder,,,0.2706132670103529,,,,,,0.4088882748376427,,,0.0473446342781213,,,,
Marcel Sabitzer,Center Attacking Midfield,UEFA Euro,,,911,38.9,36,,,Midfielder,,,0.3107523012730248,,,,,,0.4412312985743547,,,0.024284435231466,,,,
Lucy Staniforth,Center Attacking Midfield,FA Women's Super League,,,3859,38.7,37,,,Midfielder,,,0.3114102965774855,,,,,,0.3528037877351674,,,0.0446210680538095,,,,
Luis García Fernández,Center Attacking Midfield,La Liga,,,443,38.1,38,,,Midfielder,,,0.3292507178418069,,,,,,0.3058399964939868,,,0.0481868499125498,,,,
Hiroshi Kiyotake,Center Attacking Midfield,1. Bundesliga,,,1898,38.1,38,,,Midfielder,,,0.2908738021113803,,,,,,0.3553755324120847,,,0.0490599368761466,,,,
Rubén Rochina Naixes,Center Attacking Midfield,La Liga,,,3192,37.5,40,,,Midfielder,,,0.3989704148815635,,,,,,0.2889509906837503,,,0.0275024458299231,,,,
Jason Puncheon,Center Attacking Midfield,Premier League,,,2876,37.3,41,,,Midfielder,,,0.3215679446002049,,,,,,0.3465552031964345,,,0.038821907005394,,,,
Abdoulaye Sadio Diallo,Center Attacking Midfield,Ligue 1,,,807,36.8,42,,,Midfielder,,,0.3107730431490067,,,,,,0.3141065354011204,,,0.0488984024726968,,,,
Antonín Barák,Center Attacking Midfield,UEFA Euro,,,259,36.7,43,,,Midfielder,,,0.2649100837890162,,,,,,0.412517466347899,,,0.0405128171314897,,,,
Mohamed Larbi,Center Attacking Midfield,Ligue 1,,,2249,36.5,44,,,Midfielder,,,0.2753228861447418,,,,,,0.4017979945819321,,,0.0389298033256752,,,,
Marco Asensio Willemsen,Center Attacking Midfield,La Liga,,,3481,36.5,44,,,Midfielder,,,0.2334052588215912,,,,,,0.4464977950690312,,,0.0423175856862765,,,,
Julian Draxler,Center Attacking Midfield,1. Bundesliga,,,2280,36.2,46,,,Midfielder,,,0.257542001627,,,,,,0.419284448538016,,,0.0398896680144402,,,,
Marco Jhonfai Fabián De La Mora,Center Attacking Midfield,1. Bundesliga,,,950,35.2,47,,,Midfielder,,,0.2682991987652603,,,,,,0.3960388345029283,,,0.039217878057914,,,,
Gylfi Þór Sigurðsson,Center Attacking Midfield,Premier League,,,2854,34.8,48,,,Midfielder,,,0.2272346307920199,,,,,,0.4264328460723046,,,0.044455888573654,,,,
Georgiy Sudakov,Center Attacking Midfield,UEFA Euro,,,259,34.8,48,,,Midfielder,,,0.3531453779066633,,,,,,0.2928263466567793,,,0.0344437228271013,,,,
Inessa Kaagman,Center Attacking Midfield,FA Women's Super League,,,3177,34.3,50,,,Midfielder,,,0.3032253201747587,,,,,,0.3725222340734062,,,0.0306734408907261,,,,
Simone Pepe,Center Attacking Midfield,Serie A,,,957,34.2,51,,,Midfielder,,,0.2765855627579543,,,,,,0.3886282735978618,,,0.0355480485675193,,,,
Alen Halilović,Center Attacking Midfield,La Liga,,,2150,34.1,52,,,Midfielder,,,0.3074151090027771,,,,,,0.3691987029877661,,,0.0296848826017558,,,,
Jordon Mutch,Center Attacking Midfield,Premier League,,,730,33.9,53,,,Midfielder,,,0.3107195711599196,,,,,,0.4020546602048366,,,0.0200774774153762,,,,
Daniel Didavi,Center Attacking Midfield,1. Bundesliga,,,2161,33.8,54,,,Midfielder,,,0.3201809039364019,,,,,,0.3459937773899932,,,0.0300178483663137,,,,
Josip Iličić,Right Attacking Midfield,Serie A,,,2258,33.4,55,,,Midfielder,,,0.2522652782019495,,,,,,0.4114844274518471,,,0.0359384455253149,,,,
Ray Kendry Páez Andrade,Center Attacking Midfield,Copa America,,,224,32.4,56,,,Midfielder,,,0.3498937097917113,,,,,,0.3352792914681684,,,0.0190318948371694,,,,
Ricardo Gabriel Álvarez,Right Attacking Midfield,Serie A,,,953,32.3,57,,,Midfielder,,,0.2768648725314293,,,,,,0.3819222876611345,,,0.0319548940240014,,,,
Dominik Szoboszlai,Right Attacking Midfield,UEFA Euro,,,286,31.6,58,,,Midfielder,,,0.3134448823238148,,,,,,0.3179363717668044,,,0.0328815595002321,,,,
Aguibou Camara,Center Attacking Midfield,African Cup of Nations,,,353,30.7,59,,,Midfielder,,,0.3000182929311739,,,,,,0.3197464846207487,,,0.0344959286032551,,,,
Aaron Hunt,Center Attacking Midfield,1. Bundesliga,,,1694,29.9,60,,,Midfielder,,,0.2485527939407668,,,,,,0.3639068516532421,,,0.0390890187207664,,,,
Sofia Huerta,Center Attacking Midfield,NWSL,,,384,29.9,60,,,Midfielder,,,0.2569573372168739,,,,,,0.3100089791990882,,,0.0490611481252074,,,,
Max Kruse,Center Attacking Midfield,1. Bundesliga,,,2314,29.1,62,,,Midfielder,,,0.1994356634979453,,,,,,0.4237147659044659,,,0.0390736108750914,,,,
Javier Márquez Moreno,Center Attacking Midfield,La Liga,,,1437,28.9,63,,,Midfielder,,,0.4265325218735445,,,,,,0.2001080587191833,,,0.0160632909487038,,,,
Miguel Ángel García Pérez Roldán,Center Attacking Midfield,La Liga,,,345,26.1,64,,,Midfielder,,,0.2912225488277224,,,,,,0.2652013993140215,,,0.0380805983681959,,,,
Patrick Ebert,Center Attacking Midfield,La Liga,,,496,25.8,65,,,Midfielder,,,0.1934284311806636,,,,,,0.429483774255583,,,0.0306502578109204,,,,
Ella Toone,Center Attacking Midfield,FA Women's Super League,,,3110,66.6,1,,,Midfielder,,,,,,,,,0.4496489294634028,,,,3.8739390840915,0.1139666659446428,,
Alexander Meier,Center Attacking Midfield,1. Bundesliga,,,865,65.3,2,,,Midfielder,,,,,,,,,0.2837784146672119,,,,5.639465782934737,0.1316531697500246,,
Amine Adli,Left Attacking Midfield,1. Bundesliga,,,1100,64.8,3,,,Midfielder,,,,,,,,,0.5036943368952729,,,,2.7682098712163974,0.1160670359412746,,
Yuki Nagasato,Center Attacking Midfield,NWSL,,,511,59.9,4,,,Midfielder,,,,,,,,,0.3751997815474248,,,,1.5473759866175611,0.2211528660141984,,
Christine Margaret Sinclair,Center Attacking Midfield,NWSL,,,999,58.9,5,,,Midfielder,,,,,,,,,0.4399514216415307,,,,2.689026443336512,0.1168156259758842,,
Florian Wirtz,Left Attacking Midfield,1. Bundesliga,,,4269,57.7,6,,,Midfielder,,,,,,,,,0.5034324062749445,,,,1.7096694423316254,0.1118380392771132,,
